src_ip,dst_ip,protocol,action,value,packet_size,num_retries,label,hour,day
192.168.1.1,192.168.1.3,ICMP,BLOCK,0.3064114518962697,875.9295537911984,7,1,7,0
192.168.1.2,192.168.1.3,TCP,ALLOW,-0.2414928635678712,300.1562481665105,0,1,14,0
192.168.1.2,8.8.4.4,TCP,BLOCK,0.4762381862952332,696.3632022122531,8,0,5,0
172.16.0.1,192.168.1.3,ICMP,BLOCK,-0.0806983941435406,1015.3294214325516,9,0,15,0
192.168.1.1,8.8.4.4,ICMP,ALLOW,-0.7451276570189946,407.4696472965248,1,0,1,0
10.0.0.1,172.16.0.2,ICMP,ALLOW,-0.1670906656674853,832.7870936294421,3,1,9,0
10.0.0.1,10.0.0.3,ICMP,BLOCK,0.0776272307385246,1416.252302388208,2,0,1,0
192.168.1.1,172.16.0.2,TCP,ALLOW,-0.569794062812135,1299.876435119405,3,0,8,0
10.0.0.1,8.8.8.8,ICMP,BLOCK,-0.4507828099812243,1407.7383560205776,4,0,9,0
10.0.0.1,172.16.0.2,TCP,ALLOW,0.1595833223252694,694.4121559021164,2,0,4,0
10.0.0.1,8.8.8.8,UDP,ALLOW,-0.6768907332170295,932.1664356516856,8,0,2,0
10.0.0.1,8.8.4.4,UDP,ALLOW,-0.0529760127617509,762.4506711708616,3,1,7,0
192.168.1.2,10.0.0.3,ICMP,BLOCK,-0.9994925870868548,636.7196531816998,5,1,16,0
172.16.0.1,172.16.0.2,UDP,ALLOW,0.3794357624227666,727.6455368011525,6,1,15,0
172.16.0.1,10.0.0.3,UDP,ALLOW,0.5228961300408665,418.04847801328685,3,0,10,0
10.0.0.1,192.168.1.3,TCP,BLOCK,0.8683500832336746,1079.7478221374636,2,0,2,0
192.168.1.2,10.0.0.3,UDP,BLOCK,0.7613754443971674,253.2072812645801,6,1,9,0
172.16.0.1,10.0.0.3,ICMP,ALLOW,-0.5717417624961378,128.7360310091099,7,0,1,0
192.168.1.2,8.8.4.4,TCP,ALLOW,-0.7396712406424231,532.1705905020495,8,0,13,0
10.0.0.2,8.8.4.4,ICMP,BLOCK,-0.124695790275559,114.64307747014676,7,0,10,0
172.16.0.1,8.8.4.4,UDP,ALLOW,0.5626553674808337,919.3350826462756,5,1,4,0
192.168.1.2,8.8.4.4,TCP,BLOCK,0.9528775515869868,184.98790195307305,7,1,13,0
192.168.1.2,192.168.1.3,ICMP,BLOCK,-0.0736181374252193,1291.2996498277896,1,0,1,0
10.0.0.2,8.8.4.4,UDP,ALLOW,0.2585678104586459,1281.835467794045,1,0,11,0
172.16.0.1,8.8.4.4,UDP,ALLOW,-0.6676671499673001,639.9324716170672,2,0,15,0
10.0.0.2,8.8.8.8,ICMP,ALLOW,-0.7101189557922556,1116.6980355774258,1,0,1,0
192.168.1.1,8.8.8.8,UDP,BLOCK,-0.0402351937479574,677.597563926626,1,0,4,0
10.0.0.1,172.16.0.2,UDP,ALLOW,0.8182067904160126,298.4378618977107,9,1,3,0
172.16.0.1,192.168.1.3,TCP,BLOCK,0.6190570742916723,1442.472423688326,2,0,15,0
172.16.0.1,192.168.1.3,ICMP,BLOCK,-0.3292846972650862,1303.9363556493906,0,1,14,0
10.0.0.2,8.8.4.4,ICMP,BLOCK,-0.9045923881251952,1138.807091560269,3,1,9,0
192.168.1.1,8.8.8.8,UDP,ALLOW,0.4525722160949705,1023.2375357364529,5,1,12,0
192.168.1.2,10.0.0.3,TCP,ALLOW,0.6816715373545512,268.2712553953768,10,1,5,0
10.0.0.2,192.168.1.3,ICMP,BLOCK,0.3581476059114588,828.7155821245389,10,1,12,0
192.168.1.2,192.168.1.3,ICMP,BLOCK,0.1236409650825955,1035.436105575087,2,0,6,0
172.16.0.1,8.8.4.4,ICMP,BLOCK,-0.7411129463942996,600.7967427252468,8,1,15,0
192.168.1.1,8.8.8.8,TCP,ALLOW,0.332228194853323,1364.1595542809364,9,0,6,0
10.0.0.1,192.168.1.3,ICMP,ALLOW,-0.5317022958498745,374.5612702840291,2,1,3,0
192.168.1.1,8.8.8.8,UDP,BLOCK,-0.9305768031009132,115.29157882457844,8,1,5,0
172.16.0.1,172.16.0.2,UDP,ALLOW,-0.4736105210276813,1134.8794811236037,8,0,3,0
192.168.1.2,8.8.8.8,TCP,BLOCK,0.3711157232290798,1098.7800675635876,3,1,9,0
10.0.0.1,192.168.1.3,UDP,BLOCK,0.4474223252480398,1372.7200497516667,8,1,3,0
10.0.0.2,192.168.1.3,ICMP,ALLOW,-0.5491536047850805,102.67413812333636,7,0,14,0
192.168.1.1,8.8.8.8,ICMP,ALLOW,-0.7666603369525651,1396.7083811329207,8,0,15,0
10.0.0.1,192.168.1.3,UDP,BLOCK,-0.2446448367109239,135.19523347834382,1,0,8,0
10.0.0.1,8.8.4.4,UDP,BLOCK,0.953270657398581,228.8863168298934,7,0,4,0
10.0.0.1,192.168.1.3,TCP,ALLOW,0.8795789907415918,1140.8470844582305,6,0,7,0
192.168.1.1,192.168.1.3,UDP,ALLOW,0.5153225636482464,138.21118725865443,0,0,4,0
192.168.1.2,8.8.4.4,ICMP,BLOCK,-0.1224076093626744,754.875563656771,4,1,11,0
10.0.0.1,192.168.1.3,TCP,ALLOW,-0.223612088028174,544.1771785148767,10,1,4,0
172.16.0.1,8.8.8.8,TCP,BLOCK,-0.9233566764151956,881.2031127573845,5,1,13,0
172.16.0.1,10.0.0.3,ICMP,BLOCK,-0.7037853857579,1301.0451552976358,8,1,13,0
192.168.1.2,192.168.1.3,TCP,BLOCK,0.8553283192925969,399.5674420235952,5,1,3,0
172.16.0.1,192.168.1.3,UDP,ALLOW,0.3402439774246359,1220.9073295976807,8,1,13,0
172.16.0.1,10.0.0.3,UDP,BLOCK,0.4809750415595821,270.6025581575683,0,0,5,0
192.168.1.1,8.8.4.4,ICMP,BLOCK,-0.0122767342816969,807.4086445237494,4,0,10,0
192.168.1.2,10.0.0.3,TCP,ALLOW,-0.6299606504838937,726.7818073633046,3,0,10,0
10.0.0.2,192.168.1.3,TCP,ALLOW,0.3637967540396301,1135.295597060712,3,0,8,0
172.16.0.1,10.0.0.3,ICMP,ALLOW,-0.1660487725768342,320.7121933401262,8,0,13,0
10.0.0.1,8.8.4.4,TCP,ALLOW,-0.5721648221824058,1373.4942186660976,7,0,2,0
192.168.1.2,8.8.4.4,UDP,ALLOW,0.7543368742985166,847.3109539825223,6,0,3,0
192.168.1.2,10.0.0.3,TCP,ALLOW,-0.4333348608812557,1096.7206243063863,2,0,9,0
10.0.0.1,8.8.8.8,ICMP,BLOCK,0.1284220859150247,834.5749020263099,5,1,2,0
10.0.0.1,8.8.4.4,UDP,BLOCK,0.6046508153504426,948.415226839626,6,0,13,0
192.168.1.1,10.0.0.3,UDP,BLOCK,-0.5882075196477887,645.4646637786782,9,1,13,0
10.0.0.2,8.8.4.4,TCP,BLOCK,0.3385457751694829,241.49004995135024,6,1,3,0
10.0.0.1,10.0.0.3,TCP,BLOCK,-0.6056874736786095,440.5766335152246,7,1,15,0
192.168.1.2,8.8.4.4,ICMP,BLOCK,0.6669316525067865,436.2542978093321,0,1,10,0
192.168.1.2,8.8.4.4,UDP,ALLOW,0.0338039282318907,1033.6425317518497,3,1,14,0
192.168.1.1,8.8.4.4,TCP,BLOCK,0.3766714322134514,1400.9934783063254,6,1,12,0
192.168.1.2,10.0.0.3,TCP,ALLOW,-0.2761158842693711,1425.041744556241,8,1,16,0
192.168.1.1,192.168.1.3,UDP,BLOCK,0.4615386619989834,1331.0909952138204,8,1,14,0
10.0.0.2,10.0.0.3,TCP,BLOCK,0.9133801176423209,1311.3031825780736,4,1,3,0
192.168.1.2,172.16.0.2,UDP,ALLOW,0.3789989564531439,288.55429514288033,1,0,5,0
192.168.1.1,8.8.8.8,UDP,ALLOW,-0.0776631451845275,383.3584328536264,4,0,10,0
10.0.0.1,8.8.4.4,UDP,ALLOW,-0.5483686697296324,1088.49513031159,8,0,15,0
172.16.0.1,10.0.0.3,TCP,ALLOW,-0.0368372611988221,939.4600730665516,9,0,14,0
192.168.1.1,8.8.8.8,ICMP,ALLOW,0.2620271309744288,1334.4074946598082,0,1,6,0
192.168.1.1,8.8.8.8,TCP,BLOCK,-0.1990107001058532,1068.517190716742,3,0,12,0
172.16.0.1,8.8.8.8,ICMP,ALLOW,0.2623811959891131,187.0628180283286,9,1,15,0
10.0.0.2,8.8.8.8,ICMP,ALLOW,-0.2317964717613783,886.411091116955,3,1,2,0
192.168.1.1,192.168.1.3,UDP,BLOCK,-0.4075541540111334,1288.752053115738,7,1,9,0
10.0.0.1,10.0.0.3,TCP,ALLOW,0.1134885687424869,123.37032376032866,9,1,6,0
192.168.1.1,192.168.1.3,UDP,BLOCK,-0.8956612560542261,1279.467997917823,6,1,9,0
172.16.0.1,8.8.4.4,UDP,ALLOW,0.0881718783665306,1253.1239014409648,4,1,8,0
172.16.0.1,8.8.8.8,ICMP,BLOCK,0.162638230905497,882.8934460880656,9,0,16,0
172.16.0.1,10.0.0.3,ICMP,ALLOW,-0.1905243294490819,134.27005872616064,1,0,15,0
192.168.1.1,10.0.0.3,ICMP,ALLOW,-0.0886726675424631,478.08200821550577,2,1,8,0
192.168.1.2,8.8.8.8,UDP,BLOCK,-0.9132186845032086,979.6712519217564,2,0,12,0
10.0.0.1,8.8.8.8,ICMP,ALLOW,-0.5647773189950234,743.4061980010472,10,0,6,0
10.0.0.1,192.168.1.3,TCP,ALLOW,-0.8716811373736764,396.8174369714103,3,1,13,0
192.168.1.1,8.8.8.8,TCP,ALLOW,-0.4964432102168135,816.9659985854669,3,0,6,0
192.168.1.1,8.8.8.8,UDP,BLOCK,0.1623001090668292,706.7099793573187,9,0,8,0
192.168.1.2,8.8.4.4,ICMP,ALLOW,0.8460458585093655,619.1117988587603,7,1,3,0
10.0.0.1,10.0.0.3,TCP,ALLOW,0.913173351673706,434.3351680975301,1,0,2,0
192.168.1.1,10.0.0.3,ICMP,ALLOW,-0.9804763345972732,827.952475126342,7,0,8,0
10.0.0.2,10.0.0.3,UDP,ALLOW,-0.307932341802078,170.76432073258607,0,1,8,0
192.168.1.1,192.168.1.3,UDP,ALLOW,0.8119124294779669,970.1337343426236,7,1,4,0
10.0.0.1,8.8.4.4,ICMP,BLOCK,0.2178178466607099,1354.278287813579,10,1,5,0
192.168.1.1,8.8.4.4,UDP,BLOCK,-0.9804008145551322,315.30039856053617,10,0,5,0
10.0.0.1,8.8.8.8,TCP,BLOCK,0.8841860073846821,430.9148457814079,1,1,9,0
10.0.0.2,172.16.0.2,TCP,ALLOW,-0.4427043657851628,766.6515581011881,10,1,12,0
192.168.1.1,192.168.1.3,ICMP,BLOCK,0.6219680134673105,801.6096830029145,4,0,7,0
192.168.1.1,10.0.0.3,TCP,BLOCK,-0.7975108163207743,778.0390200827545,0,0,4,0
10.0.0.2,10.0.0.3,UDP,ALLOW,0.8851630960918397,415.4510320856901,5,1,7,0
10.0.0.2,192.168.1.3,ICMP,BLOCK,-0.0622904461038549,1242.0584019025914,4,1,13,0
172.16.0.1,192.168.1.3,ICMP,BLOCK,0.9539830142635384,829.0191148956986,5,1,1,0
10.0.0.1,8.8.4.4,TCP,ALLOW,0.4061793583630972,1338.9743276333315,0,0,7,0
172.16.0.1,10.0.0.3,TCP,BLOCK,0.5754475001037167,1179.0326298600628,10,1,6,0
192.168.1.1,8.8.8.8,ICMP,BLOCK,0.5950105951846318,698.1921996706305,6,0,14,0
10.0.0.1,172.16.0.2,TCP,ALLOW,0.8298528852333131,1450.615409403783,6,0,0,0
192.168.1.2,8.8.4.4,UDP,BLOCK,-0.9527659767648282,974.0390383603258,5,0,2,0
10.0.0.2,192.168.1.3,TCP,ALLOW,0.5526685229079262,695.3549044085634,4,1,1,0
192.168.1.2,192.168.1.3,UDP,BLOCK,0.1651235447655432,1237.4413994184022,1,0,8,0
172.16.0.1,10.0.0.3,UDP,BLOCK,0.5874316634774466,1158.2981565343537,7,1,13,0
10.0.0.1,192.168.1.3,ICMP,ALLOW,0.4056862015659437,870.0158377504047,7,0,8,0
10.0.0.2,192.168.1.3,ICMP,ALLOW,0.0610812258733435,945.8523177737508,6,0,9,0
10.0.0.2,8.8.4.4,UDP,BLOCK,0.8574729570993656,617.9193229030154,3,1,14,0
172.16.0.1,8.8.8.8,TCP,ALLOW,-0.3109678240944125,614.0664872211933,2,1,16,0
192.168.1.2,8.8.8.8,ICMP,BLOCK,0.8910473438537256,578.3591639918898,4,1,6,0
192.168.1.2,192.168.1.3,TCP,ALLOW,0.7258649879408254,1106.1014043729365,2,1,10,0
172.16.0.1,8.8.4.4,TCP,BLOCK,-0.1688906966858208,590.7186636324373,2,0,1,0
10.0.0.1,192.168.1.3,TCP,BLOCK,0.4137056563032468,1326.6611958665435,4,1,2,0
10.0.0.2,10.0.0.3,ICMP,BLOCK,-0.3061122842456798,388.1994954002364,8,0,12,0
192.168.1.1,8.8.4.4,TCP,BLOCK,0.4817688407491605,314.5664762703983,7,1,11,0
192.168.1.2,8.8.8.8,UDP,ALLOW,0.1576485833997412,578.8358207386246,0,0,6,0
192.168.1.2,8.8.8.8,UDP,BLOCK,0.9881279517195044,454.6886644085449,1,0,6,0
10.0.0.1,192.168.1.3,TCP,ALLOW,-0.5413929832923057,909.6074683844016,3,1,15,0
192.168.1.2,10.0.0.3,UDP,ALLOW,-0.1058537766175062,209.8625411801582,7,1,0,0
172.16.0.1,10.0.0.3,UDP,ALLOW,-0.4944472619001026,306.4398870826992,0,0,15,0
10.0.0.2,172.16.0.2,TCP,BLOCK,0.7632556964581105,1205.8153836255149,4,0,12,0
172.16.0.1,10.0.0.3,UDP,ALLOW,0.5048424451363953,835.1957880500042,5,1,16,0
192.168.1.1,10.0.0.3,ICMP,ALLOW,-0.0099331662417256,756.8979586007445,3,0,12,0
172.16.0.1,172.16.0.2,TCP,BLOCK,-0.1863270898949705,840.4159176037368,1,0,0,0
192.168.1.2,192.168.1.3,ICMP,BLOCK,-0.4089816588926589,1247.162190857995,7,0,6,0
192.168.1.1,8.8.4.4,UDP,ALLOW,-0.517206599822259,1452.5849821971244,6,0,3,0
10.0.0.1,10.0.0.3,UDP,ALLOW,-0.7181953793597542,690.297230160168,8,1,1,0
192.168.1.2,8.8.4.4,UDP,ALLOW,0.3727067471457914,464.3720811868823,4,0,7,0
192.168.1.2,8.8.4.4,TCP,BLOCK,-0.7295160776735741,163.76952471559517,5,0,5,0
172.16.0.1,8.8.4.4,TCP,ALLOW,-0.8089336293312854,953.936401316958,7,1,5,0
10.0.0.2,192.168.1.3,TCP,ALLOW,0.020350869039164,1024.163733136777,4,1,5,0
10.0.0.2,8.8.4.4,UDP,BLOCK,-0.426455744390299,291.2559338225095,2,0,16,0
172.16.0.1,10.0.0.3,ICMP,ALLOW,0.71235957790564,957.7260980446116,0,1,12,0
10.0.0.2,192.168.1.3,TCP,BLOCK,-0.5460709233317693,1021.0922343570452,5,0,0,0
192.168.1.2,10.0.0.3,ICMP,BLOCK,0.1232183787419809,535.4394766397205,6,0,8,0
10.0.0.1,172.16.0.2,TCP,ALLOW,-0.0745758041098298,592.8474930645834,3,0,16,0
10.0.0.1,172.16.0.2,TCP,ALLOW,-0.9187846080880108,579.1034293213972,7,0,6,0
10.0.0.2,192.168.1.3,TCP,BLOCK,-0.7442581744735692,721.1482839714218,8,0,12,0
172.16.0.1,8.8.4.4,UDP,BLOCK,-0.084320152034832,569.6543795703508,6,1,0,0
10.0.0.2,10.0.0.3,TCP,BLOCK,0.2105803990624319,1294.3843150519078,2,1,4,0
10.0.0.2,192.168.1.3,UDP,ALLOW,-0.7219658127588209,1156.4712142878325,8,1,4,0
10.0.0.2,172.16.0.2,UDP,BLOCK,0.7097022253101202,1390.1927442377887,10,1,13,0
192.168.1.1,10.0.0.3,ICMP,ALLOW,0.2898777778771941,1051.1035531996183,10,1,12,0
192.168.1.2,8.8.4.4,ICMP,ALLOW,0.4599320478998345,1195.2030394675955,7,0,0,0
10.0.0.2,172.16.0.2,TCP,BLOCK,-0.223654202155624,1412.4219446543475,0,0,6,0
192.168.1.1,8.8.8.8,UDP,BLOCK,-0.9046105401600596,515.5503152924591,4,0,11,0
10.0.0.2,8.8.8.8,ICMP,BLOCK,-0.0097849649731489,1011.6448664823628,9,0,5,0
192.168.1.2,172.16.0.2,ICMP,BLOCK,-0.3186841115007075,1399.9999472593734,4,0,1,0
10.0.0.2,8.8.8.8,ICMP,ALLOW,-0.5749347608787396,143.72244730741048,9,1,4,0
10.0.0.1,10.0.0.3,UDP,BLOCK,0.7514622966836251,768.0193610443075,1,0,3,0
192.168.1.2,192.168.1.3,ICMP,BLOCK,0.6740880303113648,986.5090259964644,10,1,14,0
10.0.0.1,192.168.1.3,TCP,BLOCK,-0.0457579334971045,798.8556575741677,7,0,14,0
10.0.0.1,192.168.1.3,TCP,BLOCK,0.4208983094627336,606.3834724310088,2,0,9,0
10.0.0.1,192.168.1.3,TCP,ALLOW,-0.9426854457434845,610.147837934783,0,1,0,0
10.0.0.2,8.8.4.4,ICMP,BLOCK,-0.6684317605415573,1267.1675015996382,5,1,9,0
10.0.0.1,172.16.0.2,TCP,ALLOW,0.999659315184313,644.3597998398258,7,1,0,0
10.0.0.2,8.8.8.8,TCP,ALLOW,0.0405789517891714,550.8870812250251,10,0,11,0
192.168.1.2,172.16.0.2,TCP,ALLOW,-0.2751936578360627,393.0419912251005,1,0,13,0
172.16.0.1,192.168.1.3,TCP,ALLOW,-0.7206611635181417,589.763003669166,1,0,3,0
192.168.1.1,192.168.1.3,ICMP,ALLOW,0.2252945976440517,1363.766089112797,4,0,3,0
10.0.0.1,8.8.8.8,TCP,BLOCK,-0.2972893274634118,401.2176486944721,3,1,7,0
192.168.1.2,192.168.1.3,UDP,ALLOW,0.0314153749991654,189.5227062995393,2,0,13,0
10.0.0.1,8.8.4.4,UDP,BLOCK,-0.8469744616337322,941.8929669670556,1,0,10,0
192.168.1.2,10.0.0.3,TCP,ALLOW,-0.5847043891312762,1233.7085779591844,4,1,10,0
192.168.1.2,8.8.4.4,TCP,ALLOW,0.205955413572634,899.8805463526836,4,1,3,0
192.168.1.1,10.0.0.3,ICMP,ALLOW,-0.9916383173839416,1171.801226858478,7,1,11,0
192.168.1.1,10.0.0.3,TCP,BLOCK,-0.6432524007967513,716.7848733031092,7,0,2,0
10.0.0.1,192.168.1.3,TCP,ALLOW,-0.6228611138938149,256.6846538585809,0,1,2,0
10.0.0.2,10.0.0.3,UDP,BLOCK,-0.0901088897879427,138.70521614415372,1,0,2,0
192.168.1.2,10.0.0.3,TCP,BLOCK,-0.1043650641662861,860.7829102716707,6,1,1,0
10.0.0.2,8.8.8.8,TCP,BLOCK,-0.7057005954807476,1287.595192119368,1,1,9,0
10.0.0.1,192.168.1.3,ICMP,BLOCK,0.0327742276280684,906.6628591386976,3,0,7,0
192.168.1.2,192.168.1.3,UDP,BLOCK,0.6048001537376242,495.0643888088723,4,0,6,0
192.168.1.2,192.168.1.3,TCP,BLOCK,-0.2767893784201101,146.78428903258708,1,1,12,0
172.16.0.1,172.16.0.2,ICMP,ALLOW,0.4482500921430359,1486.4359177763006,9,1,3,0
172.16.0.1,8.8.8.8,UDP,ALLOW,-0.388621099593023,140.96894989762808,1,1,15,0
10.0.0.2,172.16.0.2,ICMP,BLOCK,0.8668177253625549,1374.374719408273,4,1,10,0
192.168.1.1,8.8.4.4,TCP,ALLOW,0.4676103399306506,680.0234787825477,0,0,1,0
192.168.1.1,8.8.8.8,UDP,BLOCK,-0.1724288340390027,924.03125020249,4,0,11,0
192.168.1.1,172.16.0.2,TCP,ALLOW,-0.7658001157394747,1486.9628616850728,2,0,12,0
172.16.0.1,8.8.8.8,UDP,ALLOW,0.9596482117349344,1286.2481667518862,10,0,1,0
10.0.0.1,172.16.0.2,TCP,BLOCK,-0.3614752427204353,1363.830326252735,0,0,14,0
10.0.0.1,8.8.8.8,TCP,ALLOW,0.943895694544964,511.90362797986313,2,1,2,0
10.0.0.2,8.8.4.4,UDP,BLOCK,0.0925959816862398,590.96712125429,7,1,9,0
10.0.0.2,10.0.0.3,ICMP,BLOCK,-0.6401169011461683,416.8328201261867,7,0,3,0
10.0.0.2,192.168.1.3,TCP,ALLOW,-0.3325218622652901,875.4512916676412,9,1,6,0
